PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_TGT,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_TGT,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TIERS,WORST_RK,XPA,XPM
Kerryon Johnson,,,,,,,,,,,,,3.3,,,,,,,0.0,0.0,,1.2,0.1,1.6,11.7,,245.1,3.3,0.1,11.3,,,,,,131.0,,0.0,0.0,,4.0,52.8,15.0,,,,,,0.0,0.0,30.0,RB,71.8,45.0,72.0,9.6,7.0,103.0,4.5,266.9,168.0,71.8,79.4,53.0,82.0,14.4,8.0,134.0,73.0,47.5,7.0,386.0,,19.0,1.0,26.0,187.0,,254.0,52.0,2.0,181.0,,,3.0,0.0,43.5,PHI,12.0,363.0,,
KhaDarel Hodge,,,,,,,,,,,,,2.0,,,,,,,,,,1.2,0.0,1.9,20.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,6.0,18.0,32.0,,,,,,,,24.0,,175.7,173.0,200.0,2.0,12.0,178.0,3.2,,,29.0,180.2,159.0,197.0,13.0,12.0,196.0,198.0,,12.0,,,11.0,0.0,17.0,180.0,,,0.0,0.0,0.0,,,31.0,0.0,,CLE,,,,
Khalil Herbert,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,330.5,0.0,0.0,0.0,,,,,,245.0,,0.0,0.0,,4.0,0.0,8.0,,,,,,0.0,0.0,7.0,RB,98.5,71.0,112.0,14.2,9.0,147.0,0.0,335.3,268.0,0.0,100.5,76.0,111.0,16.3,9.0,147.0,111.0,31.2,9.0,385.0,,0.0,0.0,0.0,0.0,,403.0,0.0,0.0,0.0,,,13.0,0.0,28.9,CHI,15.0,372.0,,
Khari Blasingame,,,,,,,,,,,,,0.3,,,,,,,,,,0.3,0.0,0.3,2.6,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,3.9,19.0,,,,,,,,16.0,,131.5,106.0,154.0,15.5,11.0,148.0,0.5,,,7.9,127.1,115.0,143.0,6.8,11.0,136.0,154.0,,11.0,,,4.0,0.0,5.0,39.0,,,0.0,0.0,0.0,,,16.0,0.0,,TEN,,,,
Kirk Cousins,,,,,,,,,,,,,19.9,,,32.3,21.8,0.8,68%,2.2,266.6,,,,,,,125.0,2.0,0.1,9.8,2.4,,,,266.6,73.0,,12.5,18.8,,1.0,319.2,19.0,,13.0,516.0,349.0,68%,35.0,4265.0,28.0,QB,17.0,12.0,16.0,2.9,3.0,26.0,,126.0,95.0,,,,,,,,,20.5,,228.0,,,,,,,121.0,32.0,1.0,156.0,39.0,,5.0,56.3,18.6,MIN,9.0,202.0,,
Kyle Allen,,,,,,,,,,,,,11.5,,,21.8,15.0,0.3,69%,,,,,,,,,,1.8,0.3,6.5,1.8,,,,152.5,,,0.0,0.0,,3.0,46.0,12.0,,1.0,87.0,60.0,69%,,,12.0,,64.5,47.0,62.0,11.7,7.0,95.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,26.0,7.0,,9.0,0.0,,WAS,,,,
Kyle Juszczyk,,,,,,,,,,,,,3.9,,,,,,,0.0,0.0,,1.2,0.3,1.8,12.6,,345.4,1.1,0.1,4.0,,,,,,238.0,,0.0,75.0,,0.0,62.6,7.0,,,,,,0.0,0.0,14.0,RB,102.1,70.0,120.0,19.5,10.0,134.0,5.1,309.4,227.0,81.6,90.9,67.0,119.0,13.9,10.0,117.0,120.0,46.0,10.0,388.0,,19.0,4.0,29.0,202.0,,453.0,17.0,2.0,64.0,,,10.0,6.3,32.4,SF,15.0,387.0,,
Kyle Lauletta,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.0,0.0,29.0,,0.0,0.0,0.0,0,,,25.0,,95.5,89.0,109.0,6.5,9.0,102.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,27.0,0.0,,CLE,,,,
Kyle Pitts,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,64.8,0.0,0.0,0.0,,,,,,17.0,,0.0,0.0,,1.0,0.0,19.0,,,,,,0.0,0.0,23.0,TE,5.9,1.0,6.0,3.7,2.0,34.0,0.0,56.4,26.0,0.0,5.2,3.0,6.0,1.3,2.0,10.0,6.0,13.7,2.0,106.0,,0.0,0.0,0.0,0.0,,61.0,0.0,0.0,0.0,,,10.0,0.0,39.2,ATL,6.0,273.0,,
Kyle Rudolph,,,,,,,,,,,,,3.1,,,,,,,0.0,0.0,,2.3,0.1,3.1,27.8,,293.9,0.0,0.0,0.0,,,,,,255.0,,0.0,66.7,,2.0,37.4,13.0,,,,,,0.0,0.0,17.0,TE,38.5,30.0,34.0,5.9,5.0,62.0,5.5,293.1,236.0,65.4,38.2,28.0,34.0,5.7,5.0,61.0,34.0,30.0,5.0,360.0,,28.0,1.0,37.0,334.0,,304.0,0.0,0.0,0.0,,,13.0,16.7,29.1,NYG,13.0,375.0,,
Kyle Trask,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,3.0,0.0,24.0,,0.0,0.0,0.0,0,,,19.0,,53.0,43.0,52.0,8.2,7.0,76.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,25.0,0.0,,TB,,,,
Kylen Granson,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,382.3,0.0,0.0,0.0,,,,,,366.0,,0.0,0.0,,4.0,0.0,20.0,,,,,,0.0,0.0,32.0,TE,61.5,26.0,64.0,4.8,8.0,68.0,0.0,358.5,282.0,0.0,56.0,30.0,60.0,23.6,7.0,148.0,64.0,52.1,8.0,517.0,,0.0,0.0,0.0,0.0,,501.0,0.0,0.0,0.0,,,4.0,0.0,9.6,IND,16.0,390.0,,
Kyler Murray,,,,,,,,,,,,,24.4,,,34.9,23.4,0.8,67%,1.6,248.2,,,,,,,52.3,8.3,0.7,51.2,1.7,,,,248.2,19.0,,18.8,18.8,,1.0,390.74,18.0,,12.0,558.0,375.0,67%,26.0,3971.0,14.0,QB,3.4,1.0,3.0,1.1,1.0,7.0,,51.4,19.0,,,,,,,,,10.1,,70.0,,,,,,,48.0,133.0,11.0,819.0,27.0,,21.0,68.8,7.3,ARI,6.0,68.0,,
Kylin Hill,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,313.2,0.0,0.0,0.0,,,,,,245.0,,0.0,0.0,,3.0,0.0,30.0,,,,,,0.0,0.0,27.0,RB,93.2,71.0,111.0,17.2,9.0,155.0,0.0,315.3,235.0,0.0,92.7,70.0,106.0,14.7,9.0,131.0,112.0,48.0,9.0,390.0,,0.0,0.0,0.0,0.0,,392.0,0.0,0.0,0.0,,,26.0,0.0,35.7,GB,14.0,389.0,,
La'Mical Perine,,,,,,,,,,,,,4.2,,,,,,,0.0,0.0,,1.1,0.0,1.5,6.3,,229.7,6.4,0.2,23.2,,,,,,154.0,,0.0,0.0,,0.0,41.5,20.0,,,,,,0.0,0.0,18.0,RB,69.0,52.0,69.0,8.5,7.0,92.0,5.3,258.8,177.0,52.5,74.8,59.0,76.0,8.4,8.0,102.0,70.0,39.1,7.0,382.0,,11.0,0.0,15.0,63.0,,241.0,64.0,2.0,232.0,,,17.0,0.0,41.5,NYJ,12.0,329.0,,
Lamar Jackson,,,,,,,,,,,,,22.8,,,25.1,16.1,0.6,64%,1.7,183.8,,,,,,,54.0,10.6,0.5,67.0,1.9,,,,183.8,19.0,,6.7,13.3,,1.0,341.78,17.0,,9.0,376.0,242.0,64%,26.0,2757.0,15.0,QB,4.1,1.0,4.0,1.5,1.0,9.0,,55.4,19.0,,,,,,,,,10.2,,87.0,,,,,,,50.0,159.0,7.0,1005.0,29.0,,15.0,66.7,12.2,BAL,6.0,77.0,,
Lamar Miller,,,,,,,,,,,,,0.6,,,,,,,,,,2.0,0.0,2.0,6.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,3.0,0.6,18.0,,,,,,,,11.0,,156.8,104.0,164.0,16.2,11.0,187.0,2.6,,,2.6,133.4,90.0,158.0,31.9,11.0,170.0,170.0,,11.0,,,2.0,0.0,2.0,6.0,,,0.0,0.0,0.0,,,18.0,0.0,,WAS,,,,
Laquon Treadwell,,,,,,,,,,,,,3.4,,,,,,,,,,1.2,0.4,1.4,9.8,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,16.9,4.0,,,,,,,,3.0,,178.5,171.0,212.0,7.5,12.0,186.0,4.6,,,22.9,199.4,175.0,223.0,20.0,12.0,226.0,214.0,,12.0,,,6.0,2.0,7.0,49.0,,,0.0,0.0,0.0,,,8.0,0.0,,JAC,,,,
Larry Fitzgerald,,,,,,,,,,,,,3.6,,,,,,,0.0,0.0,,4.2,0.1,5.5,31.5,,318.4,0.0,0.0,0.0,,,,,,262.0,,0.0,0.0,,0.0,46.9,33.0,,,,,,0.0,0.0,33.0,WR,115.2,91.0,130.0,13.7,10.0,154.0,7.8,326.0,263.0,100.9,120.0,94.0,142.0,17.7,10.0,166.0,131.0,38.5,10.0,395.0,,54.0,1.0,72.0,409.0,,384.0,0.0,0.0,0.0,,,33.0,0.0,25.9,FA,14.0,379.0,,
Larry Rountree III,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,294.3,0.0,0.0,0.0,,,,,,123.0,,0.0,0.0,,0.0,0.0,13.0,,,,,,0.0,0.0,3.0,RB,84.8,43.0,102.0,16.2,9.0,113.0,0.0,290.3,134.0,0.0,86.0,49.0,93.0,16.8,8.0,122.0,101.0,66.2,9.0,386.0,,0.0,0.0,0.0,0.0,,356.0,0.0,0.0,0.0,,,25.0,0.0,61.5,LAC,14.0,375.0,,
Las Vegas Raiders,,,,,,,,,,,0.0,0.0,2.7,0.3,0.6,,,,,0.0,0.0,0.0,,,,,0.0,330.4,,,,1.3,0.0,,,,176.0,0.0,,,0.0,,43.0,7.0,5.0,10.0,,,,0.0,0.0,16.0,DEF,29.2,8.0,29.0,2.5,5.0,32.0,,332.7,266.0,,,,,,,,,19.1,,355.0,0.0,,,,,0.0,382.0,,,,21.0,0.0,5.0,,22.8,LV,14.0,355.0,,
Latavius Murray,,,,,,,,,,,,,7.5,,,,,,,0.0,0.0,,1.5,0.1,1.7,11.7,,121.5,9.7,0.3,43.7,,,,,,66.0,,6.7,40.0,,2.0,113.2,25.0,,,,,,0.0,0.0,22.0,RB,42.1,26.0,42.0,3.7,6.0,58.0,9.1,150.7,98.0,136.2,50.2,35.0,49.0,8.4,6.0,78.0,47.0,36.6,6.0,303.0,,23.0,1.0,26.0,176.0,,118.0,146.0,4.0,656.0,,,21.0,13.3,15.0,NO,8.0,185.0,,
Laviska Shenault Jr.,,,,,,,,,,,,,7.1,,,,,,,0.0,0.0,,4.1,0.4,5.6,42.9,,104.0,1.3,0.0,6.5,,,,,,64.0,,0.0,35.7,,0.0,99.1,4.0,,,,,,0.0,0.0,3.0,WR,44.3,28.0,44.0,7.2,6.0,69.0,11.2,94.8,49.0,157.1,40.6,23.0,41.0,6.6,5.0,70.0,42.0,25.6,6.0,291.0,,58.0,5.0,79.0,600.0,,102.0,18.0,0.0,91.0,,,8.0,42.9,20.9,JAC,8.0,196.0,,
Le'Veon Bell,,,,,,,,,,,,,5.3,,,,,,,0.0,0.0,,1.5,0.0,1.8,12.5,,261.7,7.5,0.2,29.8,,,,,,88.0,,0.0,0.0,,0.0,58.6,33.0,,,,,,0.0,0.0,33.0,RB,76.5,32.0,87.0,15.7,8.0,104.0,6.8,287.1,134.0,74.6,84.6,47.0,98.0,14.1,9.0,119.0,89.0,47.8,8.0,363.0,,16.0,0.0,20.0,138.0,,301.0,82.0,2.0,328.0,,,33.0,0.0,67.3,FA,13.0,369.0,,
LeSean McCoy,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,,1.5,0.0,1.9,10.1,,352.4,1.0,0.0,3.1,,,,,,322.0,,0.0,0.0,,0.0,13.2,33.0,,,,,,0.0,0.0,33.0,RB,106.5,88.0,115.0,13.3,9.0,151.0,2.8,340.6,293.0,28.2,105.0,85.0,125.0,15.9,10.0,144.0,116.0,27.7,9.0,381.0,,15.0,0.0,19.0,101.0,,427.0,10.0,0.0,31.0,,,33.0,0.0,21.2,FA,15.0,385.0,,
Lee Smith,,,,,,,,,,,,,1.6,,,,,,,,,,0.4,0.2,0.6,3.5,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,15.5,19.0,,,,,,,,23.0,,100.5,91.0,116.0,9.5,10.0,110.0,1.9,,,19.5,97.6,82.0,103.0,13.0,9.0,120.0,116.0,,10.0,,,4.0,2.0,6.0,35.0,,,0.0,0.0,0.0,,,10.0,0.0,,ATL,,,,
Leonard Fournette,,,,,,,,,,,,,7.4,,,,,,,0.0,0.0,,2.8,0.0,3.6,17.9,,97.8,7.5,0.5,28.2,,,,,,59.0,,7.7,46.2,,2.0,96.0,32.0,,,,,,0.0,0.0,24.0,RB,35.1,24.0,35.0,4.4,5.0,50.0,10.2,109.3,64.0,132.0,38.3,26.0,38.0,5.9,5.0,57.0,34.0,20.9,5.0,186.0,,36.0,0.0,47.0,233.0,,94.0,97.0,6.0,367.0,,,32.0,30.8,15.9,TB,8.0,146.0,,
Lil'Jordan Humphrey,,,,,,,,,,,,,3.5,,,,,,,0.0,0.0,,1.0,0.3,1.7,15.3,,269.0,0.0,0.0,0.0,,,,,,229.0,,0.0,0.0,,5.0,10.6,6.0,,,,,,0.0,0.0,5.0,WR,137.9,83.0,155.0,37.4,11.0,224.0,4.5,333.3,297.0,13.6,141.6,103.0,158.0,24.2,11.0,188.0,156.0,38.1,11.0,414.0,,3.0,1.0,5.0,46.0,,436.0,0.0,0.0,0.0,,,11.0,0.0,35.4,NO,15.0,315.0,,
Logan Thomas,,,,,,,,,,,,,6.5,,,,,,,0.0,0.0,,4.5,0.4,6.9,41.9,,105.7,0.2,0.0,0.3,,,,,,59.0,,12.5,37.5,,1.0,104.62,12.0,,,,,,0.0,0.0,19.0,TE,11.5,6.0,12.0,2.9,3.0,21.0,11.0,85.1,46.0,176.62,8.8,4.0,8.0,2.4,2.0,18.0,9.0,19.3,3.0,139.0,,72.0,6.0,110.0,670.0,,104.0,3.0,0.0,5.0,,,8.0,56.3,19.4,WAS,8.0,160.0,,
Logan Woodside,,,,,,,,,,,,,0.2,,,0.5,0.2,0.0,33%,,,,,,,,,,1.2,0.0,1.7,0.0,,,,1.2,,,0.0,0.0,,3.0,1.28,26.0,,0.0,3.0,1.0,33%,,,22.0,,72.9,56.0,72.0,12.4,8.0,91.0,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,10.0,0.0,,23.0,0.0,,TEN,,,,
Los Angeles Chargers,,,,,,,,,,,0.0,0.1,4.3,0.4,0.7,,,,,0.0,0.0,0.0,,,,,0.0,217.8,,,,1.6,0.1,,,,159.0,0.0,,,2.0,,73.0,11.0,7.0,12.0,,,,0.0,0.0,20.0,DEF,14.1,7.0,14.0,3.7,3.0,30.0,,224.2,159.0,,,,,,,,,26.2,,345.0,0.0,,,,,0.0,214.0,,,,27.0,1.0,8.0,,17.7,LAC,11.0,347.0,,
Los Angeles Rams,,,,,,,,,,,0.0,0.3,9.4,0.5,0.9,,,,,0.0,0.0,0.0,,,,,0.0,148.1,,,,3.3,0.1,,,,86.0,0.0,,,4.0,,151.0,13.0,8.0,14.0,,,,0.0,0.0,8.0,DEF,1.9,1.0,1.0,1.1,1.0,7.0,,150.1,138.0,,,,,,,,,20.6,,292.0,0.0,,,,,0.0,150.0,,,,53.0,1.0,20.0,,17.0,LAR,10.0,293.0,,
Luke Farrell,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,4.0,0.0,15.0,,,,,,,,2.0,,80.5,61.0,93.0,19.6,9.0,111.0,0.0,,,0.0,107.1,72.0,96.0,32.0,9.0,174.0,90.0,,9.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,25.0,0.0,,JAC,,,,
Mac Jones,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,0.0,0.0,,,,,,,319.8,0.0,0.0,0.0,0.0,,,,0.0,178.0,,0.0,0.0,,1.0,0.0,1.0,,0.0,0.0,0.0,0,0.0,0.0,30.0,QB,33.5,24.0,37.0,3.2,5.0,40.0,,301.4,161.0,,,,,,,,,50.3,,385.0,,,,,,,330.0,0.0,0.0,0.0,0.0,,1.0,0.0,36.8,NE,13.0,387.0,,
Mack Hollins,,,,,,,,,,,,,1.4,,,,,,,,,,1.0,0.1,1.6,11.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,7.0,21.6,20.0,,,,,,,,29.0,,198.3,179.0,216.0,16.4,12.0,219.0,2.4,,,37.6,211.0,185.0,260.0,22.6,13.0,240.0,215.0,,12.0,,,16.0,1.0,25.0,176.0,,,0.0,0.0,0.0,,,4.0,0.0,,MIA,,,,
Malcolm Brown,,,,,,,,,,,,,5.4,,,,,,,0.0,0.0,,1.4,0.0,2.1,10.1,,217.0,6.3,0.3,26.2,,,,,,110.0,,6.3,75.0,,3.0,86.1,11.0,,,,,,0.0,0.0,32.0,RB,65.6,38.0,62.0,7.2,7.0,86.0,6.8,202.7,110.0,109.1,62.1,38.0,63.0,10.0,7.0,92.0,66.0,46.6,7.0,336.0,,23.0,0.0,33.0,162.0,,217.0,101.0,5.0,419.0,,,2.0,18.8,34.8,MIA,11.0,316.0,,
Marcedes Lewis,,,,,,,,,,,,,1.9,,,,,,,,,,0.7,0.2,1.1,7.1,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,3.0,28.7,27.0,,,,,,,,6.0,,71.6,53.0,82.0,7.6,9.0,85.0,2.6,,,38.7,74.8,62.0,80.0,10.3,8.0,94.0,83.0,,9.0,,,10.0,3.0,17.0,107.0,,,0.0,0.0,0.0,,,28.0,0.0,,GB,,,,
Marcus Johnson,,,,,,,,,,,,,2.3,,,,,,,,,,1.3,0.0,2.5,23.2,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,25.5,25.0,,,,,,,,20.0,,202.0,200.0,234.0,2.0,13.0,204.0,3.6,,,39.5,214.5,175.0,221.0,42.8,12.0,303.0,236.0,,13.0,,,14.0,0.0,28.0,255.0,,,0.0,0.0,0.0,,,27.0,0.0,,TEN,,,,
Marcus Kemp,,,,,,,,,,,,,0.1,,,,,,,,,,0.1,0.0,0.1,1.1,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,7.0,1.1,26.0,,,,,,,,25.0,,207.7,152.0,225.0,41.4,12.0,251.0,0.2,,,2.1,192.2,177.0,206.0,14.1,12.0,218.0,224.0,,12.0,,,1.0,0.0,1.0,11.0,,,0.0,0.0,0.0,,,23.0,0.0,,KC,,,,
Marcus Mariota,,,,,,,,,,,,,26.8,,,28.0,17.0,1.0,61%,1.0,226.0,,,,,,,372.4,9.0,1.0,88.0,0.0,,,,226.0,323.0,,0.0,0.0,,2.0,26.84,28.0,,1.0,28.0,17.0,61%,1.0,226.0,7.0,QB,42.7,37.0,45.0,3.3,6.0,50.0,,366.8,329.0,,,,,,,,,21.4,,397.0,,,,,,,462.0,9.0,1.0,88.0,0.0,,30.0,0.0,17.8,LV,16.0,391.0,,
Mark Andrews,,,,,,,,,,,,,8.0,,,,,,,0.0,0.0,,4.1,0.5,6.3,50.1,,52.5,0.0,0.0,0.0,,,,,,18.0,,35.7,42.9,,1.0,112.1,7.0,,,,,,0.0,0.0,11.0,TE,4.9,2.0,4.0,0.9,2.0,7.0,12.2,54.6,26.0,170.1,5.1,4.0,5.0,0.9,2.0,7.0,5.0,7.9,2.0,76.0,,58.0,7.0,88.0,701.0,,49.0,0.0,0.0,0.0,,,11.0,57.1,8.0,BAL,6.0,71.0,,
Mark Ingram II,,,,,,,,,,,,,4.3,,,,,,,0.0,0.0,,0.5,0.0,0.7,4.5,,221.1,6.5,0.2,27.2,,,,,,144.0,,0.0,0.0,,0.0,46.9,17.0,,,,,,0.0,0.0,4.0,RB,67.1,49.0,68.0,8.7,7.0,96.0,4.8,225.1,130.0,52.9,67.8,48.0,67.0,9.8,7.0,94.0,67.0,46.7,7.0,355.0,,6.0,0.0,8.0,50.0,,229.0,72.0,2.0,299.0,,,24.0,0.0,40.2,HOU,11.0,327.0,,
Marlon Mack,,,,,,,,,,,,,5.6,,,,,,,0.0,0.0,,3.0,0.0,3.0,30.0,,183.7,4.0,0.0,26.0,,,,,,103.0,,0.0,0.0,,3.0,5.6,6.0,,,,,,0.0,0.0,29.0,RB,57.6,40.0,57.0,10.2,7.0,101.0,8.6,199.3,130.0,8.6,62.4,44.0,59.0,9.2,7.0,108.0,58.0,38.3,7.0,360.0,,3.0,0.0,3.0,30.0,,186.0,4.0,0.0,26.0,,,1.0,0.0,45.4,IND,10.0,377.0,,
Marquez Callaway,,,,,,,,,,,,,1.9,,,,,,,0.0,0.0,,1.9,0.0,2.5,19.4,,242.2,0.0,0.0,0.0,,,,,,101.0,,0.0,0.0,,4.0,21.3,6.0,,,,,,0.0,0.0,5.0,WR,88.8,45.0,114.0,21.7,9.0,159.0,3.8,159.5,73.0,42.3,64.6,36.0,81.0,24.0,8.0,157.0,114.0,61.0,9.0,378.0,,21.0,0.0,27.0,213.0,,317.0,0.0,0.0,0.0,,,11.0,0.0,60.9,NO,13.0,384.0,,
Marquez Stevenson,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,7.0,0.0,16.0,,,,,,,,18.0,,165.9,126.0,167.0,41.2,11.0,273.0,0.0,,,0.0,172.3,141.0,170.0,51.0,11.0,344.0,165.0,,11.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,16.0,0.0,,BUF,,,,
Marquez Valdes-Scantling,,,,,,,,,,,,,6.5,,,,,,,0.0,0.0,,2.1,0.4,3.9,43.1,,214.7,0.3,0.0,0.8,,,,,,130.0,,6.3,68.8,,5.0,104.3,29.0,,,,,,0.0,0.0,19.0,WR,77.2,59.0,77.0,7.2,8.0,100.0,8.6,235.5,160.0,137.3,84.8,62.0,83.0,8.7,8.0,106.0,80.0,26.8,8.0,304.0,,33.0,6.0,63.0,690.0,,210.0,4.0,0.0,13.0,,,29.0,31.3,22.6,GB,11.0,290.0,,
Marquise Brown,,,,,,,,,,,,,7.8,,,,,,,0.0,0.0,,3.6,0.5,6.3,48.1,,105.1,0.1,0.0,0.1,,,,,,74.0,,0.0,37.5,,1.0,125.0,15.0,,,,,,0.0,0.0,16.0,WR,44.7,33.0,46.0,7.6,6.0,75.0,11.4,129.1,86.0,183.0,52.7,38.0,52.0,7.1,6.0,80.0,49.0,27.1,6.0,226.0,,58.0,8.0,100.0,769.0,,107.0,1.0,0.0,1.0,,,18.0,37.5,24.1,BAL,8.0,210.0,,
Marquise Goodwin,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,4.0,0.0,12.0,,,,,,,,9.0,,144.3,88.0,171.0,14.0,11.0,163.0,0.0,,,0.0,152.7,108.0,162.0,51.9,11.0,338.0,174.0,,11.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,0.0,,CHI,,,,
Marvin Hall,,,,,,,,,,,,,3.5,,,,,,,,,,1.5,0.2,2.7,25.2,,,0.1,0.0,0.1,,,,,,,,0.0,0.0,,0.0,42.3,33.0,,,,,,,,33.0,,167.0,147.0,205.0,20.0,12.0,187.0,5.0,,,60.3,164.3,145.0,212.0,18.4,12.0,189.0,209.0,,12.0,,,18.0,2.0,32.0,302.0,,,1.0,0.0,1.0,,,33.0,0.0,,FA,,,,
Marvin Jones Jr.,,,,,,,,,,,,,9.5,,,,,,,0.0,0.0,,4.8,0.6,7.2,61.1,,123.4,0.0,0.0,0.0,,,,,,59.0,,18.8,31.3,,0.0,151.8,4.0,,,,,,0.0,0.0,3.0,WR,50.5,25.0,50.0,6.9,6.0,69.0,14.2,115.3,64.0,227.8,47.8,28.0,47.0,7.2,6.0,65.0,50.0,23.6,6.0,186.0,,76.0,9.0,115.0,978.0,,120.0,0.0,0.0,0.0,,,8.0,31.3,23.7,JAC,8.0,210.0,,
Mason Crosby,1.0,1.0,5.0,5.0,4.0,0.1,0.1,0.3,0.3,0.3,,,7.5,,,,,,,0.0,0.0,,,,,,,252.2,,,,,,3.9,3.7,,116.0,,12.5,43.8,,,120.0,25.0,,,,,,0.0,0.0,27.0,K,15.5,9.0,14.0,3.4,4.0,27.0,,249.4,192.0,,,,,,,,,18.6,,324.0,,,,,,,249.0,,,,,,26.0,31.3,17.1,GB,12.0,325.0,63.0,59.0
Mason Rudolph,,,,,,,,,,,,,3.9,,,8.6,5.0,0.2,58%,,,,,,,,,,1.4,0.0,-1.2,0.2,,,,64.8,,,0.0,0.0,,3.0,19.36,9.0,,1.0,43.0,25.0,58%,,,9.0,,50.9,42.0,54.0,6.4,7.0,61.0,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,-6.0,1.0,,14.0,0.0,,PIT,,,,
Mason Schreck,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.1,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,0.0,0.0,24.0,,,,,,,,27.0,,117.0,109.0,121.0,8.0,11.0,125.0,0.0,,,0.0,113.6,87.0,121.0,13.8,9.0,126.0,121.0,,11.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,,,15.0,0.0,,CIN,,,,
Matt Breida,,,,,,,,,,,,,2.8,,,,,,,0.0,0.0,,0.8,0.0,0.8,8.0,,263.0,4.9,0.0,21.2,,,,,,156.0,,0.0,0.0,,3.0,33.0,23.0,,,,,,0.0,0.0,20.0,RB,75.8,52.0,75.0,9.0,7.0,105.0,3.5,260.9,149.0,42.0,75.7,51.0,75.0,10.3,8.0,110.0,76.0,43.6,7.0,378.0,,9.0,0.0,10.0,96.0,,274.0,59.0,0.0,254.0,,,22.0,0.0,36.1,BUF,12.0,360.0,,
